CEP,Nome,Latitude,Longitude
22793540,Liz Gonçalves,-23.0052451,-43.381947
24808080,Davi Carvalho,-22.7570129,-42.8655585
21770220,Raquel Costela,-22.886109,-43.4368564
28025530,Paulo Dias,-21.7855864,-41.3224671
23520180,Théo Fernandes,-22.9337172,-43.6807649
27930545,Maysa da Mata,-22.4036825,-41.8176191
25953651,Yuri Lima,-22.4095708,-42.9720995
21815205,Hellena Souza,-22.8910988,-43.4547475
24715381,Mateus Moura,-22.8272883,-43.0637646
26320360,Davi Lucca Pinto,-22.7126675,-43.5822632
25570020,Samuel Rodrigues,-22.7907664,-43.3699364
23590820,Isaque Ribeiro,-22.9196515,-43.6843877
24868348,Josué Montenegro,-22.7509862,-42.9601155
21610250,Antony Rios,-22.8637122,-43.3722661
20241000,Henry Pereira,-22.919862,-43.1829089
23071590,Yago Cavalcanti,-22.9035842,-43.5662438
26285740,Levi Pinto,-22.7537562,-43.4605741
24813351,Cecilia Sousa,-22.7403566,-42.8951166
27930630,Luan Costa,-22.4052774,-41.8112073
24875095,Vitor Gabriel Montenegro,-22.716667,-42.933333
20973090,Emanuelly Andrade,-22.8923272,-43.2581953
23547460,Kamilly Farias,-22.9674264,-43.7056394
28024060,Lunna Lima,-21.7752352,-41.3111459
24358600,Luiz Gustavo Jesus,-22.9612469,-43.0545737
26545170,Antony Pimenta,-22.8164727,-43.4102319
24940145,Sophie Martins,-22.9473722,-42.9124955
26167711,Manuella Lima,-22.7297167,-43.371659
23066310,Caroline Aragão,-22.8950687,-43.6114303
25581152,Ana Laura Vieira,-22.7889351,-43.3501185
24746450,Lucas Camargo,-22.8475364,-42.9798108
23573320,Giovanna Siqueira,-22.9106065,-43.652394
24220003,Danilo Moraes,-22.9020432,-43.1143044
26215511,Joaquim Azevedo,-22.7573262,-43.4506568
21331240,Thomas Barros,-22.8688003,-43.3618999
21941095,Benjamim Sales,-22.808468,-43.2105318
24060005,Lucca Pastor,-22.8858794,-43.1086433
24727121,Maitê Lopes,-22.8048666,-42.9401301
25750611,Lorena Casa Grande,-22.3372547,-43.1392398
26099010,Anthony Pires,-22.5851523,-43.5609466
25685340,Pietra Cirino,-22.5087162,-43.1769994
28605260,Elisa Lopes,-22.2633793,-42.5304244
21041540,Bruna Mendonça,-22.8198895,-43.2698602
26150360,Marcelo Viana,-22.71311,-43.4165946
27135550,Renan Sales,-22.4799445,-43.8181787
23012348,Maria Isis Jesus,-22.8941969,-43.536044
23075320,Gabriel Cavalcante,-22.9234612,-43.5600842
25271170,Camila Guerra,-22.6226047,-43.2179026
23032484,Asafe Cavalcante,-22.9939925,-43.596635
21042090,Maria Helena Macedo,-22.8639813,-43.2410576
23035165,Brayan Nunes,-22.9423942,-43.5907688
24476270,Ana Beatriz Nascimento,-22.7917073,-43.0298226
27120320,Léo Correia,-22.4567133,-43.8070636
25730621,Davi Miguel Andrade,-22.4237292,-43.1214108
21215110,Isadora Vieira,-22.8353752,-43.2935563
26535160,Maria Luísa da Mata,-22.8148406,-43.4262847
26195410,Isaque Costela,-22.7543993,-43.3590245
25935824,Emanuelly Alves,-22.5777377,-43.191336
24436055,Levi da Luz,-22.8194384,-43.0672164
23595322,Kevin Cassiano,-22.9196515,-43.6843877
24801240,Henrique Carvalho,-22.7145458,-42.8491661
23045490,Júlia Campos,-22.9140844,-43.5647835
24430210,Arthur Miguel Lima,-22.8344981,-43.0856703
24420215,Davi Lucca da Cunha,-22.835401,-43.0567452
26317410,João Lucas Pacheco,-22.7456254,-43.627185
24808376,Levi Aragão,-22.7221022,-42.8624476
27274110,Alana Fogaça,-22.5031021,-44.1303901
26383310,Cecília Pinto,-22.6948762,-43.5549496
21830505,Ana Luiza da Rocha,-22.8758503,-43.4871891
25055580,Lorena da Cruz,-22.7699075,-43.3269854
28800000,Hadassa da Rocha,-22.7186089,-42.6279835
27937290,Calebe Sales,-22.3900846,-41.7908335
23030610,Maria Luísa Casa Grande,-22.9982662,-43.6360665
23071580,Apollo Brito,-22.9035842,-43.5662438
21745310,Guilherme Pires,-22.8754413,-43.4099026
27420000,Sara Moura,-22.3027294,-44.1868554
27935340,Milena Porto,-22.3863873,-41.793142
23916760,Breno Lima,-23.0281478,-44.2339609
24745130,Erick Rios,-22.8508403,-43.0060413
24753470,Maria Júlia Campos,-22.8996941,-42.9778823
21070390,Vitória Macedo,-22.8448854,-43.2814944
25680550,Aurora Câmara,-22.4761067,-43.175927
21852590,Natália da Luz,-22.8595364,-43.4917456
26125440,Kaique Lima,-22.7275163,-43.4097775
24421740,Davi Luiz da Rosa,-22.8249958,-43.0345606
27250265,Luiz Henrique Carvalho,-22.5420818,-44.0664295
25925260,Pedro Miguel Fogaça,-22.7116669,-43.132261
26087255,Theo Farias,-22.7201738,-43.5246361
24810096,Eloá Moura,-22.7802612,-42.8887076
28616343,Liz Lima,-22.2934341,-42.4994564
23066090,Giovanna Moraes,-22.883769,-43.6401171
26070006,Julia da Costa,-22.7561319,-43.4607419
22750650,Bruno Abreu,-22.9526282,-43.3281019
23590730,Heloísa Ferreira,-22.9196515,-43.6843877
21010735,Ana Clara da Mota,-22.8184513,-43.3030143
21370120,Ana Lívia Pinto,-22.8742919,-43.3267379
26086425,João Vitor Costa,-22.7216366,-43.5224909
25525663,Maria Flor Marques,-22.8004628,-43.3858259
24473410,Bella Ribeiro,-22.7828457,-43.0208389
21241090,Luna Fogaça,-22.8160378,-43.3078683
24804099,Ana Beatriz Cavalcante,-22.7503965,-42.8454843
21530110,Augusto Sales,-22.8310958,-43.3504144
26185337,Bento Oliveira,-22.7192759,-43.3573214
21210660,João Pedro Camargo,-22.8059121,-43.3171691
23530010,Isabel Pinto,-22.9671521,-43.6923818
21932796,Lorena Borges,-22.9269305,-43.6034886
26180250,Yan Jesus,-22.709412,-43.343196
23073712,Pedro Miguel Costa,-22.9138285,-43.5981983
25922676,Ágatha Vasconcelos,-22.6656077,-43.1408011
27279100,Luiz Fernando Moraes,-22.4897156,-44.1071108
24110534,Vitor Pinto,-22.8714162,-43.0941434
22713480,Davi Luiz Casa Grande,-22.9269289,-43.401209
23585184,Beatriz Dias,-22.9184505,-43.6364188
23068100,Anthony Farias,-22.8879929,-43.6073689
26187580,Luiz Otávio Aragão,-22.7319625,-43.3440155
26165690,Maria Flor Silveira,-22.7334504,-43.3780299
23946230,Joana Rocha,-22.9613147,-44.4418647
26540260,Heitor Souza,-22.8067006,-43.4018998
25715331,Eduarda Cirino,-22.4506892,-43.1626063
26112540,Diogo Viana,-22.7500234,-43.4047042
25820070,Emanuelly Garcia,-22.1162748,-43.1874285
20051050,Olivia Silveira,-22.905268,-43.1803675
28630492,Marcela Siqueira,-22.2407005,-42.5507161
25055610,João Vitor Barros,-22.7523096,-43.2739077
23897640,Maria Júlia Cavalcanti,-22.7980019,-43.6522127
24320520,Laura Carvalho,-22.8866972,-43.0342998
23955120,Pietra Mendes,-23.0061389,-44.533535
20770001,Kevin da Cruz,-22.895332,-43.2957776
21825030,Allana Gonçalves,-22.8897642,-43.47611
20720030,Ana Laura Araújo,-22.9041764,-43.2898544
28060395,Cecília da Costa,-21.7617077,-41.324969
23595370,Jade Câmara,-22.9196515,-43.6843877
28053460,Eduardo Cirino,-21.744722,-41.3648529
26061090,Davi Luiz Duarte,-22.7013406,-43.4253429
21210623,José Miguel Farias,-22.8504232,-43.3091299
24750055,Theodoro Barbosa,-22.8687368,-43.046766
26020267,Davi Luiz Andrade,-22.7212105,-43.4517233
24360270,Theodoro da Mota,-22.9176376,-43.090212
22041090,Nicolas Souza,-22.9674712,-43.1888755
21512130,Bella da Mota,-22.8384957,-43.3629976
24804745,Helena Siqueira,-22.736916,-42.837223
24456140,Maria Flor Vargas,-22.8116959,-43.0171459
23098000,Arthur Gabriel Melo,-22.969982,-43.59395
24935160,Gael Mendonça,-22.9505415,-42.9679257
26225630,Marcelo Pinto,-22.7679483,-43.4336154
24461592,Hellena Souza,-22.7917073,-43.0298226
27521060,Aylla Cardoso,-22.4739941,-44.4646709
28905020,Luana Correia,-22.885983,-42.0320262
23520259,Maria Julia Abreu,-22.9744076,-43.6808894
23585580,Mariane Souza,-22.930033,-43.6319073
23035393,Isabel Melo,-22.9939925,-43.596635
26381712,Cauê Moraes,-22.6983736,-43.5501772
25530270,Vinicius Gomes,-22.806572,-43.3945933
25815040,Anthony Gabriel Moreira,-22.1142103,-43.199862
25975305,Ana Sophia Aparecida,-22.4021931,-42.9545089
26180195,Rhavi Fonseca,-22.7155901,-43.3466321
20220090,Mariane Almeida,-22.9023731,-43.2038105
26060230,Anthony Gabriel Sousa,-22.7036722,-43.4391247
26298551,Ana Laura Garcia,-22.8552101,-43.600433
24856044,Lavínia Campos,-22.7749824,-42.9161467
26455400,Camila Macedo,-22.6790338,-43.6007441
27115380,Mathias da Cruz,-22.4498515,-43.8027067
27931241,Davi Lucas Gonçalves,-22.4022149,-41.8344273
24030055,Luna Cirino,-22.8870422,-43.118123
25937252,Henrique das Neves,-22.5777377,-43.191336
27525582,Ísis Costa,-22.4709659,-44.4513347
28621080,Alexia Silva,-22.3226968,-42.5432028
28920310,Ana Liz Sampaio,-22.8605063,-41.9996635
21720170,Vicente Mendonça,-22.8663581,-43.4458634
28030362,Henry Lima,-21.7626682,-41.3184501
23822200,Ravy Rodrigues,-22.8406387,-43.8016071
22440034,Luna Fogaça,-22.9843373,-43.2231424
26585160,Evelyn Albuquerque,-22.7978422,-43.4320286
21535280,Bella Nascimento,-22.8136982,-43.3410314
26182030,Luiz Henrique Marques,-22.7027421,-43.3394923
20230013,Raquel Montenegro,-22.9070828,-43.1819148
21735600,Asafe da Costa,-22.8679993,-43.4132623
22765844,Gustavo Henrique Cavalcante,-22.9551921,-43.3372282
28016444,Milena Novaes,-21.7623448,-41.2984828
26290243,Noah da Mota,-22.7565843,-43.5294454
24020111,Thiago Marques,-22.8858975,-43.1152211
25930680,Alícia da Mota,-22.5777377,-43.191336
26023050,Gael Pires,-22.738416,-43.4556006
21070290,Luiz Gustavo Melo,-22.84897,-43.2915881
25685261,Gabriel da Rosa,-22.5023229,-43.1790395
25930715,Ravy Pacheco,-22.5777377,-43.191336
25275685,Henry Gabriel Camargo,-22.7862985,-43.3053106
27265360,Maria Isis Borges,-22.529377,-44.1250074
24856636,Luigi Rodrigues,-22.7749824,-42.9161467
27513260,Davi Lucca Montenegro,-22.4709659,-44.4513347
23898090,Ana Júlia Correia,-22.8089714,-43.6364556
24933150,Rodrigo Fernandes,-22.9677321,-42.9126987
26315160,Maria Moreira,-22.7056507,-43.5662142
25720439,Sophia Rios,-22.4543321,-43.1416253
24902685,Agatha Câmara,-22.9339527,-42.8245961
27340002,Breno Jesus,-22.5700674,-44.171116
26187270,Esther Aragão,-22.7353703,-43.3415958
24732525,Julia Martins,-22.8232852,-42.9690998
27522063,Cecília Costela,-22.4735295,-44.4706753
28090110,Kamilly Albuquerque,-21.7154146,-41.3056502
26272220,Ryan Sá,-22.7610132,-43.5048935
28615110,Josué Pimenta,-22.3054627,-42.5140198
21725680,João Miguel Oliveira,-22.8549115,-43.4544265
22775006,Ana Sophia Montenegro,-22.9866092,-43.366738
20973220,Pietro Novais,-22.8867005,-43.2567802
24472380,Henry Nascimento,-22.7807699,-43.0324586
26140333,Juliana Brito,-22.7383726,-43.4198273
24426160,Dante Teixeira,-22.8581883,-43.0956199
24933235,Lara Vieira,-22.9707679,-42.9099597
27240480,Eloah Brito,-22.4942353,-44.0430233
25805024,Enzo Gabriel Aparecida,-22.1170043,-43.2189459
26510041,Maria Helena Montenegro,-22.8164727,-43.4102319
23954003,Lucca Gonçalves,-23.0121384,-44.5361537
20765510,Maria Eduarda Guerra,-22.873379,-43.2817621
22620904,Matheus Ramos,-23.0112696,-43.3263806
24070180,Ryan Freitas,-22.8934435,-43.1125712
27257090,Nina Leão,-22.5376823,-44.0870647
28035119,Maysa Azevedo,-21.7626682,-41.3184501
20725150,Pedro Miguel Brito,-22.9128703,-43.2845545
26330424,Maria Clara Souza,-22.7106685,-43.5522256
24858536,Yuri Farias,-22.779909,-42.9384362
24738720,Diego Duarte,-22.8330357,-42.9606364
27267150,Luiz Felipe Barbosa,-22.528517,-44.1278453
22753090,Maria Sophia Aparecida,-22.982238,-43.3255461
26298728,Maria Sophia Aparecida,-22.852393,-43.6111323
22735280,Fernanda Novais,-22.9180113,-43.3610277
23059317,Clara Gonçalves,-22.9138285,-43.5981983
23025280,Catarina Abreu,-23.0026406,-43.6329055
24738580,Luana Porto,-22.8372713,-42.9606507
27540548,Clara Sousa,-22.4659601,-44.3820227
21010080,Luiz Henrique Dias,-22.8163885,-43.2967541
25040560,Maria Luísa Casa Grande,-22.7458709,-43.3198157
20211970,Mirella Ribeiro,-22.909676,-43.2029311
26172160,Benicio Fogaça,-22.7260361,-43.36928
24926400,Eloah Correia,-22.9339527,-42.8245961
25615340,Maria Laura Garcia,-22.4944522,-43.1599101
21940040,Rael das Neves,-22.8130428,-43.1984364
26510106,Benjamim Nunes,-22.8203886,-43.4207459
25267135,Caio Barbosa,-22.6218627,-43.2145019
24421270,João Pedro Fonseca,-22.8321969,-43.0352399
25808273,Sofia Moraes,-22.1170043,-43.2189459
25030285,João Guilherme da Rosa,-22.772689,-43.3125635
24451780,Pietra Rios,-22.8245716,-43.0117014
24426185,Ana Lívia Aragão,-22.845527,-43.0939002
25964020,Ravi Lucca da Rocha,-22.4248177,-42.9837462
23013320,Rebeca Pastor,-22.9008688,-43.5376924
25710000,Ana Vitória Montenegro,-22.4853991,-43.1547447
20715320,Pietra Aparecida,-22.9139963,-43.2764446
24857500,Clara Castro,-22.7540045,-42.9397756
24933780,Augusto Vasconcelos,-22.9631967,-42.9334088
26321040,José Miguel Farias,-22.7085429,-43.578465
26064660,Maria Clara Castro,-22.7561319,-43.4607419
22430140,Vitor Hugo Fonseca,-22.9811321,-43.2210569
21236070,Raquel Porto,-22.8369878,-43.3273339
25907108,Mirella Rezende,-22.6514236,-43.0862621
24877840,João Pedro Machado,-22.7430063,-42.9148884
27960148,Eduardo Silva,-22.3505765,-41.7730858
26113195,Eloá Moraes,-22.7596578,-43.3792143
24412650,Maria Júlia Araújo,-22.8542891,-43.0814526
24865435,Thales Dias,-22.7240904,-42.9432816
23822205,Luiz Felipe Lima,-22.8577192,-43.7742975
23821730,Rhavi Cunha,-22.8664227,-43.786331
24315409,Maria Laura Gomes,-22.8858975,-43.1152211
27240580,Ana Sophia Souza,-22.4952429,-44.0603668
23052060,Caleb Camargo,-22.9039831,-43.5557071
25055660,Anna Liz da Paz,-22.7523096,-43.2739077
26216150,Antony Garcia,-22.7576473,-43.4389122
24722242,Valentim da Conceição,-22.8010063,-42.9684665
25550220,Alexandre Gonçalves,-22.7768834,-43.3849625
23085770,Yago Pereira,-22.8913303,-43.5572836
25056105,Diogo Sampaio,-22.7523096,-43.2739077
22630150,Otto Garcia,-23.0090323,-43.3533103
27277224,Ana Luiza Martins,-22.4960644,-44.1269188
24452230,Emanuella Sousa,-22.8257403,-42.9994179
25230279,André Borges,-22.6455737,-43.3149785
26262090,Helena da Paz,-22.754208,-43.4877316
27963103,Ryan Novais,-22.3374405,-41.7531826
26545580,Antonella Correia,-22.8106829,-43.4010115
25745693,Yasmin Porto,-22.4160834,-43.0746124
27972830,Gabrielly Lopes,-22.31485,-41.7556709
23076340,Sarah da Paz,-22.8810819,-43.5779003
20941390,Clarice Casa Grande,-22.9346829,-43.1849458
27525590,Hellena Leão,-22.4763524,-44.499908
21041390,Gabriel Duarte,-22.8830377,-43.2457507
26086145,Ana Beatriz Leão,-22.7028826,-43.5197596
23040460,Isadora Macedo,-22.917131,-43.5489944
23906815,Eduardo Leão,-22.9995723,-44.3034155
21050480,Milena Guerra,-22.8794181,-43.2587908
26125350,Mariana Garcia,-22.7297621,-43.4057316
23040350,Yan Pastor,-22.887425,-43.5523688
27971766,Vitor Moura,-22.31485,-41.7556709
23550281,Liz Cunha,-22.9196515,-43.6843877
23831342,Guilherme Cassiano,-22.8631923,-43.7779091
24742070,Ana Carolina Novais,-22.8395755,-43.0074102
24916435,Maria Alice Araújo,-22.9339527,-42.8245961
21760655,Eloah Silva,-22.8374415,-43.410801
26020050,Ian Mendonça,-22.7343471,-43.4533376
21060110,Vitor Hugo da Paz,-22.8581038,-43.259665
25255352,João Vitor Cirino,-22.6217113,-43.2847302
21070450,Sophia Sá,-22.8433089,-43.2809205
25086050,Miguel Sales,-22.7862985,-43.3053106
24020005,Arthur Gabriel Sampaio,-22.8963764,-43.1250945
20931680,João Guilherme Cavalcante,-22.8887019,-43.2193147
20961260,Mathias Carvalho,-22.8962828,-43.2649014
21046120,Bruna Siqueira,-22.8697943,-43.2403098
21220370,Laís Fogaça,-22.84605,-43.3175797
26572110,João Pedro Sales,-22.7834828,-43.409553
22765438,Dante Sales,-22.9640517,-43.3491711
28910290,Maysa Porto,-22.8869007,-42.0266493
26116746,Gabrielly Ramos,-22.7243289,-43.4016194
27240190,Asafe Machado,-22.4824902,-44.0614195
23894758,Maria Fernanda Fonseca,-22.7530802,-43.7159011
27115130,Pedro Lucas Macedo,-22.4518031,-43.8018741
25010420,Maya Câmara,-22.7952101,-43.3160248
24922130,Paulo Cavalcanti,-22.9339527,-42.8245961
25812458,Maria Isis Macedo,-22.1148873,-43.1930796
23914210,Aurora Novais,-22.9896602,-44.2340476
23097586,João Felipe Montenegro,-22.9035842,-43.5662438
27511172,André Teixeira,-22.4761852,-44.4494477
26225350,Hellena Leão,-22.760915,-43.4311168
26385280,Benjamim Sousa,-22.7035572,-43.5508474
22290080,Davi Miguel Azevedo,-22.9557739,-43.1792167
27944781,Vicente Rezende,-22.3836705,-41.7827461
22790725,Henry Caldeira,-23.0048596,-43.4448559
24736405,Yuri Carvalho,-22.8419367,-43.0276209
21531453,Isabelly Costela,-22.8255312,-43.34446
23547300,Elisa Fogaça,-22.9766061,-43.6955458
22753050,Júlia Caldeira,-22.9752699,-43.3339926
24426510,Yago Pires,-22.8369137,-43.0860013
24858040,Kamilly Pacheco,-22.7698547,-42.9389184
22411001,Cecília Nogueira,-22.984667,-43.1985932
28027535,Sabrina Mendes,-21.7749379,-41.322954
27960160,Manuella Pires,-22.3543709,-41.7751057
22713009,Rebeca Ferreira,-22.9230494,-43.3739788
26020020,Stephany Ramos,-22.736402,-43.4531337
25645213,Maria Clara Pimenta,-22.541613746,-43.1935327539
25080450,Bento Pires,-22.7855146,-43.2974671
23071260,Rebeca Freitas,-22.8916828,-43.5828517
23031150,Brenda Silveira,-22.9939925,-43.596635
28616075,Luiz Felipe Siqueira,-22.3045007,-42.5147454
24430426,Ana Carolina Moura,-22.8321422,-43.0929873
26445142,Rebeca Cavalcanti,-22.6763374,-43.6074756
25545320,Lucas Aragão,-22.7873598,-43.3891785
25710220,Ryan Rezende,-22.4735452,-43.149853
23547090,Rhavi Cirino,-22.9674264,-43.7056394
27253220,Marcelo Teixeira,-22.5077674,-44.0946129
24912355,Luiz Felipe Garcia,-22.9173877,-42.8479474
24753550,Clara Cavalcante,-22.8824509,-42.9865268
25560230,Isadora Siqueira,-22.7667705,-43.3763349
25520601,Eduarda Leão,-22.8022823,-43.3724827
25902205,Ágatha Souza,-22.6374053,-43.027013
25956420,Lucas Guerra,-22.428738,-42.9660397
26195470,Alícia Mendes,-22.7574712,-43.3602599
24140030,Manuella Pacheco,-22.8768944,-43.0614083
25020070,Bárbara Pires,-22.7871094,-43.3104617
26530036,Eduardo Fernandes,-22.8098494,-43.4193916
25211119,Rebeca Vasconcelos,-22.7862985,-43.3053106
25926532,Ana Cecília Pimenta,-22.7116669,-43.132261
26060120,Laís da Mata,-22.693279,-43.4341394
24465660,Maria Cecília Aragão,-22.8127786,-43.0592856
24720520,Isabella Abreu,-22.812829,-42.992906
27332330,Maria Sophia Sampaio,-22.5570939,-44.1242881
27944700,Ana Clara Carvalho,-22.3827548,-41.7967053
26321500,Renan Aparecida,-22.72822,-43.5930568
28911250,Ravy Fogaça,-22.8761267,-42.0482449
27257200,Dom Câmara,-22.5402179,-44.0780576
21060640,Caroline da Conceição,-22.8623593,-43.267071
23032710,Ana Laura Cardoso,-22.9939925,-43.596635
27255440,Vinícius Cassiano,-22.5223551,-44.0994405
27135210,Gael Montenegro,-22.4734463,-43.8192742
27948104,Maria Cecília da Mata,-22.3457455,-41.8009333
22641219,Luiz Otávio Andrade,-22.986725,-43.3055003
28010272,Davi Sales,-21.7626682,-41.3184501
24908055,Cauã Jesus,-22.8840563,-42.8003978
26525330,Beatriz Correia,-22.8073424,-43.4252377
21515545,Benício Moreira,-22.822384,-43.3639211
24474590,Alícia Macedo,-22.789214,-43.0198844
26042240,Leandro da Conceição,-22.7063304,-43.4722598
26381768,Ana Carolina Rezende,-22.6971621,-43.5548532
26172200,Dom Fogaça,-22.7247243,-43.3698539
24421200,Camila Farias,-22.8341422,-43.037602
22221140,Sophie Aragão,-22.93091,-43.1896542
21220780,Raquel Ramos,-22.8435565,-43.3123178
28020736,Ana da Luz,-21.7626682,-41.3184501
26020085,Enrico Siqueira,-22.7130989,-43.4317547
24813078,Mariane Santos,-22.7603627,-42.9024423
27940470,Sara Pacheco,-22.3891028,-41.7826019
26070494,Yasmin Oliveira,-22.7080593,-43.4311155
26187350,Agatha Campos,-22.7333411,-43.3376459
24810064,Bento Azevedo,-22.7802612,-42.8887076
25576035,Pedro da Mata,-22.7729502,-43.3482614
21340220,Luigi Pires,-22.8704018,-43.3556828
26060690,Sarah Montenegro,-22.6903279,-43.4214023
25570142,Brayan Campos,-22.7664056,-43.3574221
20251440,Brayan Barros,-22.9158763,-43.1955949
27947760,Maria Luiza Almeida,-22.3621015,-41.794225
22451045,Henrique Novaes,-22.9772984,-43.2311865
21635200,Juan Garcia,-22.8347863,-43.4108994
21832120,Rodrigo da Rosa,-22.897598,-43.4867247
28915640,Gael Nunes,-22.8754697,-42.0325239
21230065,Gustavo Garcia,-22.8218892,-43.3324119
23035000,Liam Novaes,-22.9423942,-43.5907688
21010760,Maria Flor Brito,-22.8060703,-43.3023228
22753717,Miguel Novais,-22.9551921,-43.3372282
23040170,Luiza Castro,-22.9128103,-43.5418998
23027410,Maria Vitória Lopes,-22.9999196,-43.6498511
21832050,Maria Luiza Martins,-22.896787,-43.4870689
24841365,Alana Souza,-22.6763545,-42.783318
23066500,Ayla Ramos,-22.9049798,-43.6191031
21520700,Enrico Martins,-22.81318,-43.3536217
24815524,Alexia Vargas,-22.7185195,-42.8682911
23058170,João Miguel Rios,-22.9117067,-43.6080195
25995210,Lucas Gabriel Abreu,-22.4169605,-42.9756016
21050570,Breno Aparecida,-22.8808562,-43.2592734
20260240,Maitê da Luz,-22.9217904,-43.221296
25901012,Breno Cardoso,-22.6566022,-43.0398345
23060430,Marina Porto,-22.9068361,-43.6125224
25995600,Letícia Pinto,-22.316667,-42.816667
24426100,Ana Beatriz Ferreira,-22.8429133,-43.0942985
25806137,Vicente Dias,-22.1217828,-43.2271391
23060270,Ester Pereira,-22.9120556,-43.6146683
23025310,Aylla Porto,-23.0045023,-43.6294269
24730030,Emanuel Pereira,-22.8269427,-42.9941023
22611070,Zoe Pinto,-23.0076949,-43.2954648
23943540,Eloá Ribeiro,-22.9619383,-44.4389191
24875125,Isadora Nogueira,-22.7070652,-42.8972874
21011784,Ester Duarte,-22.8078657,-43.3024165
23061540,Arthur Guerra,-22.9127911,-43.6219523
28010250,Nicolas Lopes,-21.7581954,-41.32247
23050380,Gustavo Andrade,-22.9014916,-43.5963843
24430470,Olívia Novais,-22.8342366,-43.0923199
26260480,Julia Pacheco,-22.7561319,-43.4607419
26155130,Dante Dias,-22.7134784,-43.4011071
28015165,Theo Mendes,-21.7637678,-41.3047034
20211430,Sara Novais,-22.9252336,-43.2053404
22783285,Dom Cirino,-22.9912165,-43.4431848
26041300,Paulo das Neves,-22.7561319,-43.4607419
21911015,Liz Moreira,-22.7880271,-43.1592188
24852656,Luara Andrade,-22.7909467,-42.9149297
25966040,Stella da Cruz,-22.3963788,-42.9855676
24315735,Bernardo Garcia,-22.9041318,-43.0627938
21535021,Alexia Fogaça,-22.7963456,-43.3355964
28083000,Raquel Lopes,-21.7325455,-41.3186618
27276355,Ana Beatriz Campos,-22.5213526,-44.1353394
23899060,Natália Novaes,-22.8548488,-43.6735074
20760515,Dante Fogaça,-22.8774627,-43.2883186
23098180,Lorena Ramos,-22.8692432,-43.5119641
21730460,Olívia Castro,-22.8612696,-43.4278867
21521530,Lara Pinto,-22.8130291,-43.3549748
25953190,Pietro Sampaio,-22.4119744,-42.9653123
21235160,Davi Miguel Andrade,-22.8420405,-43.3275006
24744260,Larissa Pastor,-22.8455427,-43.010195
26062191,Mateus Casa Grande,-22.6774956,-43.4266241
23894426,João Felipe Cavalcanti,-22.7449825,-43.6983451
25220157,Nicolas Nogueira,-22.6526411,-43.2523644
20730420,Ana Beatriz Sá,-22.900061,-43.297512
26383560,Elisa Barros,-22.7046191,-43.5702374
24809088,Erick Jesus,-22.7599852,-42.8871073
24910065,Sophie Aragão,-22.9339527,-42.8245961
26323060,Igor Santos,-22.7230241,-43.5600939
25916468,Gustavo Sales,-22.6566022,-43.0398345
24800009,Sarah Andrade,-22.7491761,-42.8624723
25215500,Sara da Rosa,-22.7862985,-43.3053106
24815210,Luiz Gustavo Gonçalves,-22.7361009,-42.8695345
20766900,Pedro Henrique Macedo,-22.8653224,-43.3011724
24746475,Murilo Campos,-22.835891,-42.991026
26173510,Ester Leão,-22.7298357,-43.3481053
21020270,Eduarda da Cunha,-22.8308535,-43.2698184
28016840,Maria Camargo,-21.7623448,-41.2984828
26180420,Diogo Sousa,-22.6991527,-43.3496754
23081170,Kamilly Castro,-22.8941118,-43.5655375
26570210,Miguel Nascimento,-22.7813268,-43.4133745
26173340,Ana Júlia Pacheco,-22.7265235,-43.3553216
21920030,Davi Lucca Santos,-22.7995788,-43.1880004
26183443,Bento Azevedo,-22.712356,-43.3235581
25630310,Isaac Monteiro,-22.5270611,-43.1626063
25675016,Mariane da Costa,-22.5011017,-43.1952755
21775202,Josué Almeida,-22.8780979,-43.4483194
27420002,Daniel da Cunha,-22.4155441,-44.274231
28611100,Yuri Teixeira,-22.2852548,-42.52536
24935570,Eloah Andrade,-22.962122,-42.9711101
25966035,Lucas Gabriel Freitas,-22.3948814,-42.9872915
26182025,Leandro Rodrigues,-22.704912,-43.3381589
22241130,Maria Laura Almeida,-22.9411818,-43.1979133
26515123,Elisa Cavalcanti,-22.8218951,-43.4181607
23088300,Marcelo Casa Grande,-22.884093,-43.5487575
21941564,Alice Pires,-22.811262,-43.2269366
22720013,Pedro Lucas Fernandes,-22.9352154,-43.3711783
25901564,Ana Cecília Lopes,-22.6566022,-43.0398345
28610007,Olívia Rodrigues,-22.2841331,-42.5263627
24751680,Francisco Sousa,-22.8619209,-42.9959577
26270500,Vinicius Cavalcanti,-22.7702393,-43.5087865
25515361,Eloá Nascimento,-22.7998829,-43.3685942
25961200,Bruno Pimenta,-22.4415101,-42.9851592
22460200,Elisa Gomes,-22.9645442,-43.2282235
25272350,Mariana Macedo,-22.6214673,-43.1991138
26553410,Henry Gabriel Abreu,-22.7735285,-43.4386693
21010750,José Miguel Rezende,-22.8184513,-43.3030143
24310330,Francisco Lima,-22.913055,-43.068947
22630013,Renan Cassiano,-23.0105155,-43.3627405
27410160,Thales Garcia,-22.412375,-44.2608812
24813321,Alexandre Moura,-22.7447356,-42.895453
23955140,Luiz Otávio Martins,-23.0121384,-44.5361537
21755410,Matteo Mendes,-22.8830279,-43.4296616
27251207,Aurora Dias,-22.5130571,-44.0713932
21060420,Bianca Araújo,-22.860901,-43.2617353
25060050,Ana Júlia Porto,-22.7862985,-43.3053106
25725130,Vitor Gabriel da Rosa,-22.416899,-43.201268
