CEP,Nome,Latitude,Longitude
27525410,Heitor Dias,-22.4755756,-44.5068264
21775130,Sophie Rezende,-22.8878865,-43.4473384
25235263,Anthony Gabriel Montenegro,-22.6743539,-43.2758698
24913870,João Gabriel Costa,-22.9135317,-42.8278545
26495110,Zoe Brito,-22.6836922,-43.5834901
21511430,Henry Pires,-22.8359152,-43.3575817
22020970,Mariane Fernandes,-22.968704,-43.1843272
24346072,Helena Fernandes,-22.9561305,-43.0291246
25275694,Isabela Mendonça,-22.7862985,-43.3053106
24812348,Maria Eduarda Moreira,-22.749148,-42.8755389
26140260,Bárbara Peixoto,-22.746225,-43.4159507
21830180,Kamilly Monteiro,-22.8793056,-43.4809214
27313010,Raul Câmara,-22.5283487,-44.1892276
21645160,Gabriel Almeida,-22.8246717,-43.3993638
25953232,Elisa Costela,-22.4139258,-42.9689377
27525210,Maria Flor Casa Grande,-22.4809459,-44.4928812
27537278,Brayan Gomes,-22.4478493,-44.3954392
26135120,Antonella da Cunha,-22.7554064,-43.4127946
28921275,Luan Borges,-22.83001,-42.0057426
21635080,Maria Julia Rodrigues,-22.8289415,-43.4197026
25903608,Thiago Ferreira,-22.6566022,-43.0398345
24856604,Valentim Silveira,-22.7521642,-42.9207864
28634290,Valentim Araújo,-22.1976901,-42.5148388
27210385,Pedro Miguel Albuquerque,-22.4905462,-44.0757668
21512310,Maria Cecília Monteiro,-22.8378582,-43.3634204
25620002,Letícia Peixoto,-22.5112498,-43.1779306
27961804,Manuela Nogueira,-22.3505765,-41.7730858
21011809,Enzo Jesus,-22.818628,-43.2732018
24455446,Maria Cecília da Costa,-22.8043409,-43.0262401
24905350,Breno Rodrigues,-22.9268553,-42.9644765
28908545,Ana Luiza Rios,-22.8869007,-42.0266493
23082370,Olívia Vargas,-22.9035842,-43.5662438
27964105,Liz Cardoso,-22.3362838,-41.7504332
21042021,Pedro Henrique Abreu,-22.8574971,-43.2430137
21235090,João Pedro Pimenta,-22.8448344,-43.324922
21760500,Gael Henrique Santos,-22.8921359,-43.4157002
25570586,Bruna Novaes,-22.8016631,-43.3711414
26120180,Maria Clara Novais,-22.7428077,-43.4028763
26525440,Vitor Guerra,-22.8098494,-43.4193916
21021580,Dante Novaes,-22.8448043,-43.2626979
21932395,Benjamim Ribeiro,-22.8696413,-43.4971525
25250413,Luara Jesus,-22.6713263,-43.2527159
26086430,Vicente Alves,-22.7220347,-43.5215442
25220550,Luara Camargo,-22.6879199,-43.2373687
25725696,Isabela Machado,-22.4796996,-43.2690413
27321810,Ana Liz Duarte,-22.5221099,-44.1850762
26271040,Luiz Otávio Nascimento,-22.765266,-43.5097435
21665112,Yasmin Vieira,-22.8401095,-43.3780741
25560352,Heitor Campos,-22.8029507,-43.3187931
24812508,Alexia Pastor,-22.7519186,-42.8844313
23914480,Gael Henrique Andrade,-23.0006373,-44.2375847
25211280,Caroline Duarte,-22.6737285,-43.2544393
25245826,Yan Cunha,-22.7539967,-43.2957363
25211090,Marcela Câmara,-22.6699614,-43.2495368
26554073,Zoe Aragão,-22.7852353,-43.4351301
25045348,Breno Pereira,-22.7862985,-43.3053106
26495370,Caleb Jesus,-22.6875415,-43.5926197
25730361,Caroline Aragão,-22.4237292,-43.1214108
21010075,Melina Silva,-22.8147963,-43.2935407
24130443,Juliana Vieira,-22.8819739,-43.1251819
23012275,Maria Liz Almeida,-22.8941969,-43.536044
25995570,Daniela Pimenta,-22.4169605,-42.9756016
26021170,Giovanna Vargas,-22.7209052,-43.4379884
24420120,Gabriela Rios,-22.8279802,-43.0347097
25901744,Emanuella Martins,-22.6399241,-43.025322
21760140,Mariah Garcia,-22.8918183,-43.4181849
25770120,Maria Luiza das Neves,-22.2537634,-43.07096
26022139,Emanuella Pinto,-22.7202437,-43.4455015
24815424,Noah da Rosa,-22.715005,-42.8709903
24451050,Ana Lívia Ribeiro,-22.8282369,-43.0202637
25576055,Luara Santos,-22.7907664,-43.3699364
25230090,Natália Aparecida,-22.7862985,-43.3053106
20521440,Arthur Gabriel Novaes,-22.9325728,-43.2410248
26520081,Laís Viana,-22.8098494,-43.4193916
26535001,Marcos Vinicius Vasconcelos,-22.8098494,-43.4193916
26554340,Eduarda Sales,-22.7971417,-43.4404098
20766080,José Albuquerque,-22.8685501,-43.2811842
24727151,Luiz Gustavo Azevedo,-22.8272883,-43.0637646
27923130,Luiz Fernando Vasconcelos,-22.3925032,-41.7826171
26021532,Bruna Cunha,-22.7154919,-43.5286821
22743250,Brayan da Costa,-22.9267284,-43.3501708
24330310,Beatriz Cirino,-22.8858975,-43.1152211
23535223,Kaique Teixeira,-22.9800568,-43.6882926
24942295,Maria Sophia Albuquerque,-22.9329666,-42.891222
21041390,Gabriel Duarte,-22.8830377,-43.2457507
28635575,Ana Marques,-22.2551101,-42.5252147
21932792,Bella Mendonça,-22.7850535,-43.2272456
24935100,Rhavi Lima,-22.9553687,-42.9671379
28600991,Guilherme Ferreira,-22.2887261,-42.5340796
21655295,José Pedro Viana,-22.8182209,-43.3878912
24808528,Mariah Siqueira,-22.7713438,-42.8588507
25215484,Fernando Cardoso,-22.7862985,-43.3053106
24830076,Luiz Gustavo da Paz,-22.7024697,-42.8814017
22725810,Ana Laura Pinto,-22.9434387,-43.3921082
26373140,Bella Novaes,-22.7106685,-43.5522256
24320215,Vitor Hugo Viana,-22.9047233,-43.0514353
26262340,Kaique Silveira,-22.7537775,-43.4838097
28909610,Ísis Barros,-22.887231,-42.0332297
25235257,Anthony Gabriel Novaes,-22.6155676,-43.2835744
22985901,Aurora da Rosa,-22.9727315,-43.4137416
25959065,Isabelly Azevedo,-22.4558135,-42.9660207
23900540,Benicio da Cruz,-23.0083888,-44.3138762
24723003,Leandro Farias,-22.8272883,-43.0637646
26084010,Dom Costa,-22.7439487,-43.5246361
27273560,Yan Nunes,-22.5171919,-44.1370538
26550750,Elisa Rezende,-22.7694087,-43.4247372
26298126,Rhavi da Rosa,-22.7561319,-43.4607419
24917390,Hadassa da Rosa,-22.9339527,-42.8245961
24711210,Daniela Vasconcelos,-22.8272883,-43.0637646
26113347,Felipe Porto,-22.7748857,-43.3979771
25575600,Benjamim Melo,-22.7773042,-43.3429524
24130410,Brayan Carvalho,-22.8784043,-43.0863785
24320545,Danilo Oliveira,-22.9017144,-43.0404552
24455570,Luan Pires,-22.8087959,-43.0238183
24855172,Calebe Correia,-22.7749824,-42.9161467
25725626,Liam Pires,-22.4796996,-43.2690413
20521270,João Cassiano,-22.9333893,-43.2324187
28610200,Clarice Mendonça,-22.3052317,-42.5187855
23520242,Felipe Araújo,-22.9548959,-43.6631092
23016230,Elisa Sales,-22.9159289,-43.5352899
27212040,Yan Silveira,-22.4948888,-44.0726156
23087370,Maria Luísa Aragão,-22.8893392,-43.5573553
20531310,Isabel Garcia,-22.9492739,-43.2953557
26380340,Alana Cavalcanti,-22.7136953,-43.5464144
25882991,Caio Barros,-21.9953615,-42.9146039
22452070,Davi Lucca da Mata,-22.9939022,-43.2358343
22641223,Matteo Azevedo,-22.986725,-43.3055003
21030450,Ana Júlia Fogaça,-22.8188067,-43.2729015
24426220,Manuela Leão,-22.8455769,-43.0932849
24721080,Vitor Gabriel Alves,-22.8609300056,-43.0171868008
26483520,Aurora Silveira,-22.6439978,-43.6606463
25081080,Maria Luiza Nascimento,-22.8054565,-43.2811938
23013690,Lara da Mata,-22.9008842,-43.5418513
25906030,Lunna Silva,-23.5361939,-46.42636
28905250,Mateus da Paz,-22.8792549,-42.0185534
22710235,Ryan Rodrigues,-22.9290067,-43.3779976
24715750,Maria Sophia Almeida,-22.8272883,-43.0637646
24465140,Ana da Cruz,-22.8092415,-43.0526972
21645564,Sofia Silva,-22.8238795,-43.3981236
24715602,Manuela Sampaio,-22.8272883,-43.0637646
24916280,Liam Oliveira,-22.9339527,-42.8245961
25964090,Luiz Miguel Almeida,-22.4266746,-42.9812939
26379260,Mateus Silveira,-22.7298797,-43.5649899
21371122,Emanuelly Monteiro,-22.8574907,-43.329357
23097200,Valentina Correia,-22.8427379,-43.5313074
22221110,Dante Nogueira,-22.9293655,-43.1897396
25720173,Manuela Casa Grande,-22.5112498,-43.1779306
24457560,Pedro Lucas Correia,-22.8000058,-43.0174075
24431795,Vicente Gomes,-22.8273541,-43.0739123
24322400,Ayla Mendonça,-22.9000339,-43.0402351
22753300,Mariane Novaes,-22.9681736,-43.3907025
26379090,Amanda da Mata,-22.7401943,-43.5628584
23547405,Kaique Leão,-22.9674264,-43.7056394
24436630,Lívia da Rosa,-22.8209477,-43.0650281
21044610,Isaque Carvalho,-22.8559242,-43.2452502
27286640,Isabella Guerra,-22.5077674,-44.0946129
22710045,Matteo Câmara,-22.9282971,-43.3714205
23895680,Théo Casa Grande,-22.7369579,-43.7477743
21557050,Melina Cirino,-22.8559418,-43.3744412
26381732,Pietro da Luz,-22.6955667,-43.550023
24801072,Luana da Cunha,-22.7399735,-42.8485244
26551180,Isabela Correia,-22.7771289,-43.4281185
25902079,Isaac Fogaça,-22.6566022,-43.0398345
23075450,Brenda Monteiro,-22.9035842,-43.5662438
24426320,Zoe Albuquerque,-22.8581883,-43.0956199
21655350,Théo Sá,-22.8246493,-43.3727275
21715050,Bianca Cavalcanti,-22.8841948,-43.4352121
23894822,Paulo Souza,-22.7370205,-43.7020699
20920030,Hellena Azevedo,-22.8973674,-43.2301106
21665110,Lívia Cavalcante,-22.8338102,-43.3818602
26286400,Luiza da Costa,-22.7480404,-43.4753409
25561020,Pietra Brito,-22.7733719,-43.371937
22743318,Ana Luiza Sales,-22.92375,-43.3463787
24851632,Isabel Sousa,-22.8490859,-42.8932842
23016120,Manuela Jesus,-22.9121375,-43.5398594
23932625,Enzo Viana,-22.9821753,-44.2984778
21921060,Cauê Correia,-22.8055874,-43.1840441
26030005,Ana Laura Azevedo,-22.7347005,-43.4662175
27277040,Laís Casa Grande,-22.4989291,-44.1281385
25956150,Ravi Lucca Borges,-22.4269288,-42.9669935
21655050,Ana Lívia Rios,-22.8154309,-43.3897469
21051130,Ana Vitória Silva,-22.8781945,-43.2684562
26085165,Ravi Lucca Ferreira,-22.7205044,-43.5328533
26385050,João Guilherme Moreira,-22.7104802,-43.5570166
22713372,Miguel Pacheco,-22.9230494,-43.3739788
26260320,Helena Costa,-22.757328,-43.4725551
23520334,Arthur Cavalcante,-22.9294131,-43.678085
25085225,Ravi Lucca Ribeiro,-22.7939583,-43.2899178
21645001,Lorenzo da Rosa,-22.8238795,-43.3981236
24804036,Léo Silva,-22.7503033,-42.8501782
22031090,Marina Sales,-22.967234,-43.1874641
21941652,Isabella Marques,-22.811262,-43.2269366
26279225,Aylla Monteiro,-22.7507871,-43.5203339
20760515,Dante Fogaça,-22.8774627,-43.2883186
26255155,Bruna Cardoso,-22.7611783,-43.4575552
23895350,Yuri Dias,-22.755443,-43.7165293
28630550,Mathias Câmara,-22.2533736,-42.6118937
21770171,Stephany Campos,-22.8763107,-43.4302937
21031440,Maria Luísa Pereira,-22.8478013,-43.2613224
24130337,Arthur Almeida,-22.8918447,-43.0887848
23090190,Hellena Pereira,-22.8825811,-43.5574858
22451330,Ana Lívia Rezende,-22.9866788,-43.2508054
24310352,Miguel Rios,-22.8801199958,-43.1071260193
26266100,Sarah Montenegro,-22.7638413,-43.499963
28920040,Ana Sophia Pereira,-22.8261192,-42.0201643
28915000,Milena Montenegro,-22.8784016,-42.0346377
24809036,Sabrina Cassiano,-22.7654869,-42.8895797
27963784,Nicolas Nascimento,-22.3342147,-41.7518693
25560485,Benício Duarte,-22.769957,-43.3639507
27135420,Nina Sá,-22.4720256,-43.8273373
21941806,Daniel Garcia,-22.8694744,-43.2176745
25056320,Mirella Carvalho,-22.7564869,-43.2721943
25250588,Maria Luísa da Costa,-22.5788539,-43.3149785
26225670,Davi Lucca Borges,-22.7668332,-43.4310365
26483055,Nina Cunha,-22.6439978,-43.6606463
25976735,Pedro Henrique Brito,-22.4169605,-42.9756016
25231007,Clarice Ramos,-22.6453952,-43.3318003
26385030,Melina da Mata,-22.7065162,-43.567915
27286450,Clarice Albuquerque,-22.4665661,-44.0580512
27972824,Brayan Andrade,-22.31485,-41.7556709
24320410,Mirella Melo,-22.893759,-43.0452355
26376160,Eloah Cavalcanti,-22.72822,-43.5930568
25625019,Maria Alice Dias,-22.5144649,-43.1745912
24936640,Gael Henrique Cassiano,-22.9647531,-42.9878565
26281250,Rafael Gonçalves,-22.7410003,-43.4763861
21370470,Luan Aragão,-22.8634719,-43.3103092
26030140,Eloá da Mata,-22.7372248,-43.4627779
22750660,João Pedro Fernandes,-22.9476307,-43.3312922
26115721,João Pedro Macedo,-22.7392758,-43.3767151
25225187,Ana Carolina Novais,-16.8155471,-49.2917891
28633786,João Gabriel Cassiano,-22.2285394,-42.5223714
24910605,Heitor Sales,-22.8902054,-42.8540403
21765540,Benicio Borges,-22.8966477011,-43.4426450714
27278235,Leonardo Porto,-22.4884915,-44.1209539
28013021,Emanuella Vargas,-21.7626682,-41.3184501
21031140,Isaque Garcia,-22.8471729,-43.2564087
24940450,Benjamim da Rocha,-22.9473722,-42.9124955
21831360,José Miguel Albuquerque,-22.8921703,-43.4837309
28080217,Mirella Santos,-21.7435106,-41.3104944
25243321,Gabrielly Cirino,-22.676914,-43.273114
25610235,Arthur Miguel Viana,-22.4886321,-43.1616261
24436770,Kamilly Oliveira,-22.8257344,-43.065267
23520319,Juliana da Paz,-22.9807579,-43.6916673
27267350,Levi Viana,-22.5314691,-44.1320168
24813195,Alice Pastor,-22.7447356,-42.895453
27933340,Ryan Moura,-22.4052774,-41.8112073
21311180,Emilly Rezende,-22.8822363,-43.3245974
26110030,Rafaela da Paz,-22.7592099,-43.3708597
21842080,Valentina Siqueira,-22.8709226,-43.4793956
26560580,Maria Cecília da Luz,-22.7694087,-43.4247372
25965177,Olivia Casa Grande,-22.40086,-42.9776613
24715450,Ana Liz Novais,-22.8048853,-42.9836407
28630310,Maria Laura Camargo,-22.2639402,-42.5127222
26256120,Ana Liz Albuquerque,-22.7619285,-43.4621405
25745698,Levi Caldeira,-15.635384,-55.9660183
21520480,Nicole Melo,-22.8112324,-43.3625273
25745293,Davi Luiz Fernandes,-22.3664778,-43.0777555
27930550,Maria Laura Nascimento,-22.4052774,-41.8112073
21530400,Laís da Rosa,-22.8215156,-43.3424091
27264721,Nina Teixeira,-22.527674,-44.1156352
27961834,Théo Correia,-22.3505765,-41.7730858
26022138,Joaquim Ribeiro,-22.7242894,-43.4464912
23020280,Ana Laura da Luz,-22.9658153,-43.4941213
24422085,Yan Cunha,-22.8352988,-43.0321451
21832020,José Miguel Cunha,-22.8839111,-43.4885347
23530120,Guilherme Fernandes,-22.9748407,-43.6836827
28070780,Jade Freitas,-21.7171136,-41.3235072
24425210,Fernando Lopes,-22.8571088,-43.097375
21525730,Yasmin Farias,-22.8075603,-43.3624339
24330440,Elisa da Conceição,-22.9192928,-42.9843183
25745100,Isis Casa Grande,-22.3664778,-43.0777555
26296087,Ana Liz Ferreira,-22.7996911,-43.589027
22785330,Matheus da Conceição,-22.9763118,-43.4941892
23895500,Caleb Silveira,-22.735157,-43.7111274
26022280,Léo Cavalcanti,-22.7260434,-43.4543889
27140240,Lucas Gabriel Guerra,-22.4799445,-43.8181787
25071210,Maya Sales,-22.7894191,-43.3068382
26380490,Benjamim da Paz,-22.6997617,-43.5480771
27214700,Clarice Rios,-22.4895076,-44.0805798
21825040,Eloah Moraes,-22.8891233,-43.4761111
26535338,Maria Fernanda da Paz,-22.8004121,-43.4087398
28616055,Clara Rios,-22.2866977,-42.5257566
25720432,Thomas Cirino,-22.4543321,-43.1416253
21830210,Maria Helena Farias,-22.8792826,-43.4796422
28620130,Rael Aparecida,-22.3106289,-42.5418866
25635260,Alexandre Caldeira,-22.5278012,-43.1783486
23525257,Enzo Gabriel Nascimento,-22.9442244,-43.6663781
23595600,Maria Cecília da Mata,-22.8821167,-43.6162104
23082510,Davi Miguel Marques,-22.8919183,-43.5757783
22452510,Daniel Cavalcanti,-22.7688099832,-43.3536742412
25630260,Ana Luiza Guerra,-22.5270611,-43.1626063
26413230,Rhavi Rodrigues,-22.6950418,-43.6243056
24050160,Cecilia Ribeiro,-22.8706755,-43.1140125
21843192,Matheus Martins,-22.8970455,-43.475531
20730480,Isadora Mendes,-22.9072917,-43.3047236
25821484,Ísis Nogueira,-22.1118021,-43.1117129
21555120,Antonella Pimenta,-22.8581767,-43.3612027
26250080,Laura Peixoto,-22.7669184,-43.4442827
28080390,Isis da Mota,-21.747275,-41.3252272
23088570,Laís Martins,-22.885305,-43.5433119
24856560,João Almeida,-22.7611375,-42.9186952
21515255,Júlia Novaes,-22.836127,-43.3623057
23954110,Luigi Pacheco,-23.0121384,-44.5361537
24140440,Luiz Felipe Cardoso,-22.916864,-43.0884342
27285500,Hellena Araújo,-22.4944143,-44.083798
28910610,Esther Rezende,-22.8779199975,-42.0201722237
24913135,Ana Cecília Montenegro,-22.9173877,-42.8479474
26013546,Valentim Albuquerque,-22.7561319,-43.4607419
21820380,Maria Eduarda Casa Grande,-22.882707,-43.4761111
25250485,Heloisa Fonseca,-22.6377712,-43.2637512
21520790,Catarina Guerra,-22.8170804,-43.3646242
24917550,Hellena Monteiro,-22.9339527,-42.8245961
23071645,Sara Cavalcanti,-22.9035842,-43.5662438
24422195,Nathan Alves,-22.8320879,-43.0288712
20771002,Rafael Caldeira,-22.8868888,-43.2879341
20972410,Laura Teixeira,-22.8889829,-43.2632738
26011070,Stella Cavalcante,-22.7561014,-43.4292452
27275690,Danilo Guerra,-22.4999018,-44.1202066
27525674,Ian Araújo,-22.4805476,-44.5031166
21511180,Ravi Lucca Santos,-22.8429635,-43.3549882
24440070,Thales Brito,-22.8322867,-43.0616591
28735972,Sofia Sales,-22.0719478,-41.4950293
21765460,Samuel Marques,-22.8930985,-43.4363049
25963540,Hadassa Castro,-22.4151997,-42.9829594
28630342,Maria Cecília Pires,-22.2743596,-42.6008189
22610001,Ryan Fernandes,-22.9986548,-43.2694141
25250582,Lucca Viana,-22.5808306,-43.3039608
25055000,Milena Ramos,-22.7523096,-43.2739077
21840532,Pedro Lucas Melo,-22.872213,-43.4773502
22753722,Ísis Garcia,-22.9899396,-43.307774
25725614,Eloá Freitas,-22.4796996,-43.2690413
25630025,Apollo Rios,-22.5270611,-43.1626063
26085135,Ravi Lucca Moraes,-22.7265438,-43.5350458
21640134,Luan Andrade,-22.8299677,-43.3941029
25565160,Eduarda Guerra,-22.7823113,-43.3809023
24805747,Otávio Câmara,-22.7392364,-42.8003616
24923130,Olívia Melo,-22.9339527,-42.8245961
25243322,Gael Henrique Moura,-22.7862985,-43.3053106
28909772,Antony Pires,-22.8756284,-42.0506102
25740280,João Lucas Melo,-22.3664778,-43.0777555
27285510,Breno Ferreira,-22.4955443,-44.0830604
26290360,Julia Nascimento,-22.7565843,-43.5294454
24916160,Otto da Rocha,-22.9339527,-42.8245961
25585690,Pedro Henrique Duarte,-22.7987696,-43.3320538
23098210,Kevin Nunes,-22.8703417,-43.5116266
22743610,Lucas Gabriel Farias,-22.9289022,-43.3349968
24941675,Laís Aragão,-22.9473722,-42.9124955
25956040,Luiz Fernando Ribeiro,-22.428738,-42.9660397
28616335,João Miguel Moraes,-22.2934341,-42.4994564
26165670,Catarina Abreu,-22.731911,-43.3791882
21240650,Arthur Gabriel Rezende,-22.8102613,-43.3182289
24910620,Lívia Cirino,-22.8902054,-42.8540403
26298740,Melina Ferreira,-22.8560876,-43.6190613
26015110,Ana Júlia Mendes,-22.7447408,-43.4311867
24417550,Maria Alice Nascimento,-22.8467568,-43.0485696
25956145,Eloah Casa Grande,-22.428738,-42.9660397
25956305,Ana Beatriz Brito,-22.4565888,-42.9872935
26420372,Eloá Moraes,-22.685223,-43.6091858
24813063,Luiz Otávio Oliveira,-22.7597717,-42.904235
26084390,Raul Teixeira,-22.7456689,-43.51907
22230902,João Guilherme Borges,-22.939274,-43.1783028
20730180,Júlia da Conceição,-22.9146448,-43.2977972
28610010,Marcos Vinicius da Rocha,-22.2827962,-42.5328008
21655470,Maria Alice Sampaio,-22.824089,-43.3820371
28633799,Kevin Vasconcelos,-22.2887261,-42.5340796
26545236,Manuela Oliveira,-22.8053785,-43.4124426
27945610,Stella Cassiano,-22.3766547,-41.7960899
23540120,Camila Jesus,-22.973499,-43.6968269
23075007,Pietro Novais,-22.9035842,-43.5662438
23020780,Enzo Gabriel Cardoso,-22.9857505,-43.53529
24913730,Otávio Garcia,-22.9135317,-42.8278545
26545785,Mariane da Cruz,-22.8129451,-43.3972363
25086296,Dom Pinto,-22.7900232,-43.2919711
26383575,Igor Ferreira,-22.7060869,-43.5690972
27965015,Sara Castro,-22.32994,-41.7398208
20921070,Ester Peixoto,-22.8881039,-43.2277443
21051450,Levi Vargas,-22.8735914,-43.2655933
24840436,Benicio Ramos,-22.7058376,-42.8058443
27214390,Ágatha Sales,-22.4935564,-44.0704744
24910495,Melissa Pacheco,-22.9339527,-42.8245961
21833265,Otto Souza,-22.8758503,-43.4871891
23016650,Francisco Camargo,-22.9035842,-43.5662438
26553020,Liam Gomes,-22.7801047,-43.4316337
21843184,Sara Moura,-22.8737095,-43.4972711
21545350,Oliver Marques,-22.8371875,-43.3415425
24924050,Ana Sophia Ferreira,-22.9339527,-42.8245961
24800252,Maria Vitória Almeida,-22.7570025,-42.8643167
26291590,João Rocha,-22.7802201,-43.5438706
26292420,Julia Carvalho,-22.7508005,-43.5742314
21660580,Vitória Carvalho,-22.8373123,-43.3688584
24026900,Eduardo Sales,-22.8947534,-43.1175319
24813680,Marcelo Moura,-22.7350879,-42.8832301
23010156,Francisco Pacheco,-22.8737611,-43.4998793
22711080,Marcelo Borges,-22.9520481,-43.3927107
21043140,Luiz Henrique da Mota,-22.89048,-43.2228193
26545087,Maria Júlia Machado,-22.8098494,-43.4193916
25640200,Enzo Gomes,-22.5252227,-43.178914
21021120,Leandro Costela,-22.8404606,-43.2701321
23515200,Renan Macedo,-22.9247539,-43.6818195
28921010,Luan Viana,-22.8513214,-42.0513461
21031041,Clarice Montenegro,-22.8503133,-43.2565606
24450050,Kevin Leão,-22.8141021,-43.0287431
26089390,Natália da Conceição,-22.6814194,-43.5685522
25075320,João Lucas Castro,-22.7942225,-43.3016946
21042750,Olivia Melo,-22.8626395,-43.2539991
23906220,Laís Pimenta,-22.9995313,-44.3044882
26261140,Laura Guerra,-22.7613459,-43.4782247
27430250,Sophie Câmara,-22.4085507,-44.2550744
28613220,Vicente Lima,-22.2926908,-42.5311974
25251037,Bryan Pastor,-22.6518886,-43.2866645
25903036,Brayan Cardoso,-22.6566022,-43.0398345
26110255,Isadora Cunha,-22.7196322,-43.3366179
20765046,Antonella da Rosa,-22.8725639,-43.2860277
26413060,Stephany Câmara,-22.705937,-43.6308315
25085680,Maria Eduarda da Paz,-2.6267195,-44.2665127
27210505,Marcelo Campos,-22.4895076,-44.0805798
21535020,Hadassa Almeida,-22.8162019,-43.3474585
25565471,Bryan Ramos,-22.7899318,-43.3559975
22760100,Pedro Miguel Moreira,-22.9392199,-43.3483912
27276368,Pedro Monteiro,-22.4974542,-44.1346387
23093010,Maria Isis Rios,-22.8743504,-43.5304295
25251080,João Miguel Barbosa,-22.6559982,-43.272958
27535060,Dom Viana,-22.4559024,-44.4374397
24917220,Henry Gabriel da Cruz,-22.9339527,-42.8245961
26112480,Rebeca Lopes,-22.7464521,-43.4064506
22713577,Maria Cecília Albuquerque,-22.9681736,-43.3907025
27948309,Melina Santos,-22.3456427,-41.8009866
22743240,Pedro Almeida,-22.9259128,-43.3508506
24455650,Melina Martins,-22.8055131,-43.0237817
26380465,Mariah Silva,-22.7017723,-43.5491043
26525670,Thomas Viana,-22.8140901,-43.3959268
26290771,Luiza Vasconcelos,-22.7756038,-43.5294454
25214460,Kaique Souza,-22.6851493,-43.261972
26020050,Ian Mendonça,-22.7343471,-43.4533376
23094480,Gustavo Henrique Rios,-22.871092,-43.5158227
26083455,Liam Fonseca,-22.7354209,-43.5165237
25750620,Heloisa Azevedo,-22.3372547,-43.1392398
21044460,Ana Sophia Sales,-22.8574971,-43.2430137
24460500,Thiago Cassiano,-22.8144326,-43.0447677
28051265,Davi Lucas Castro,-21.7481346,-41.3452651
24856532,Marina Fonseca,-22.7660757,-42.9239064
23540130,Ayla Novais,-22.9727541,-43.696666
25903652,Davi Lucas Borges,-22.6566022,-43.0398345
24903810,Luna Fonseca,-22.9339527,-42.8245961
26112660,Otto Farias,-22.7445596,-43.4043529
26480270,Fernanda Camargo,-22.6686841,-43.5848336
27275150,Laís Souza,-22.4985478,-44.1135585
28633350,Noah Guerra,-22.2369382,-42.5217566
27332070,Ana Sophia Siqueira,-22.538067,-44.1349762
27277370,Emanuel Machado,-22.4960644,-44.1269188
27541200,Vinicius Vasconcelos,-22.4658093,-44.4442515
28920340,Maria Isis Cardoso,-22.8869007,-42.0266493
24932690,Caroline Marques,-22.9566767,-42.956293
27536210,João Lucas Cirino,-22.4550679,-44.4296897
21240550,Henry Gabriel Silveira,-22.8166919,-43.3167746
27966745,Cecília Machado,-22.301358,-41.7058833
20510055,Antonella Moraes,-22.928086,-43.2437928
26032290,José Nascimento,-22.7187221,-43.4632141
25065310,Alana Alves,-22.7505939,-43.2902519
26296147,Vinícius Borges,-22.8008963,-43.5914454
23520414,Yago Silveira,-22.9589046,-43.656867
23891470,Isabel Viana,-22.7667945,-43.6764677
23012348,Maria Isis Jesus,-22.8941969,-43.536044
24030211,Kaique Gonçalves,-22.8949377,-43.112919
24460020,João Miguel Viana,-22.8272883,-43.0637646
24913295,Luana Almeida,-22.9113821,-42.8681863
28605575,Mariane Sales,-22.2630483,-42.4588981
26286170,Cauã Montenegro,-22.7510498,-43.4696575
26291374,Dom Costela,-22.777575,-43.5420812
22755074,Bárbara Sousa,-22.9547151,-43.3322727
25977286,João Castro,-22.366137,-42.9376712
25975787,Manuella Rezende,-22.4145906,-42.9498954
22071000,Rodrigo Sá,-22.9777012,-43.1917074
26275257,Otávio Mendonça,-22.7541295,-43.4941734
21775510,Théo Ramos,-22.8841837,-43.4503035
23933260,Maria Helena Rodrigues,-22.9729304,-44.292522
24812180,Maria Julia Carvalho,-22.749148,-42.8755389
21825425,Amanda Ribeiro,-22.5142502,-41.9448991
23098390,Melina da Costa,-22.8717272,-43.5093276
24445110,Cecilia Garcia,-22.8142875,-43.0329949
24726260,Clara Moura,-22.7765233,-42.966482
25560360,Maria Julia Jesus,-22.7694645,-43.3698345
20766240,Clarice Siqueira,-22.8658035,-43.2872457
24913050,Joana Gomes,-22.9173877,-42.8479474
23890148,Luiz Felipe da Costa,-22.7926619,-43.6414441
24030082,Gael Henrique da Conceição,-22.8851426,-43.1232272
26256180,Cauã Souza,-22.7580277,-43.465833
24934385,Lívia Novais,-22.9488999,-42.9750429
25974340,Benicio Pastor,-22.3773667,-42.9758697
26420039,Mariana Machado,-22.7001726,-43.6327326
24908090,Clarice Cirino,-22.8840563,-42.8003978
26510280,Maria Fernanda Novaes,-22.8177863,-43.4164748
26423080,Stella Vasconcelos,-22.6901457,-43.6130788
25959120,Thiago Pinto,-22.4558031,-42.9803859
25963600,Laura Jesus,-22.4122287,-42.9851429
26296030,Luna Fonseca,-22.8004931,-43.6023429
22725818,Mariah da Mata,-22.8885997,-43.4418143
28055170,Vitória Garcia,-21.7454786,-41.3534142
27279100,Luiz Fernando Moraes,-22.4897156,-44.1071108
26030810,Maria Júlia Pastor,-22.7362735,-43.4746019
23934220,Ravy Machado,-22.9673536,-44.3001235
21760710,Igor Leão,-22.8763107,-43.4302937
24715225,Otávio Azevedo,-22.8076216,-42.9947757
27264766,Gustavo Henrique Araújo,-22.5323107,-44.122762
27966507,José Pedro Sales,-22.301358,-41.7058833
