CEP,Nome,Latitude,Longitude
25041430,Giovanna Lopes,-22.7862985,-43.3053106
24921532,Pietro Barros,-22.9339527,-42.8245961
21020050,Josué Azevedo,-22.8399084,-43.2786734
26153250,Brenda Campos,-22.7105379,-43.4174672
24141360,Rebeca Albuquerque,-22.8758502,-43.0503935
25565160,Eduarda Guerra,-22.7823113,-43.3809023
24931455,Theo Novais,-22.9253459,-42.8784789
21941050,Cecília Carvalho,-22.8088127,-43.2113497
26250120,Bella Vieira,-22.7675222,-43.4401252
23894018,Dom Cardoso,-22.7530802,-43.7159011
27283290,Alícia Freitas,-22.4980404,-44.0918716
28634474,Henrique Porto,-22.1968245,-42.5156749
21932852,Luiza Cunha,-22.7964731,-43.2077641
25900192,Francisco Leão,-22.6566022,-43.0398345
23540010,Eduardo da Luz,-22.9674264,-43.7056394
26285740,Levi Pinto,-22.7537562,-43.4605741
26084405,Bruno Cavalcante,-22.7439487,-43.5246361
26535270,Caroline das Neves,-22.7950762,-43.4119265
24723006,Valentina da Rosa,-22.8272883,-43.0637646
27541250,Felipe Peixoto,-22.4624194,-44.4446472
24717025,Benicio Pacheco,-22.8146472,-43.00358
22725090,Renan da Costa,-22.9102354,-43.3895527
26123180,Luiz Otávio Vargas,-22.7278913,-43.4089065
26112370,Benício Silva,-22.7480926,-43.4097572
21655280,José Miguel Viana,-22.8292559,-43.3852801
27966612,Zoe Nunes,-22.301358,-41.7058833
24941480,Paulo Almeida,-22.9473722,-42.9124955
24120075,Brenda Costela,-22.8824524,-43.0976405
26298740,Melina Ferreira,-22.8560876,-43.6190613
25924003,Vinícius Casa Grande,-22.7116669,-43.132261
24420600,Rhavi Gomes,-22.8345428,-43.0361017
27525850,Apollo Almeida,-22.4726582,-44.5021339
25560650,Carlos Eduardo Moura,-22.772296,-43.3632538
23010530,Maria Vitória Aragão,-22.8801275,-43.5026461
24455520,Aurora Barros,-22.8140354,-43.0230164
26167570,Caroline Novaes,-22.7323222,-43.3743467
25222220,Maria Luiza Almeida,-22.6853947,-43.2550556
25510330,Natália Aragão,-22.7937566,-43.3674508
26011790,Gael Henrique Andrade,-22.7468259,-43.4372901
23916095,Henry Gabriel Sá,-23.0108948,-44.2195173
24461835,Diego Almeida,-22.8058058,-43.0361029
24416060,Alana Borges,-22.8402086,-43.080247
24346103,Dom Fonseca,-22.9561305,-43.0291246
25750620,Heloisa Azevedo,-22.3372547,-43.1392398
26277575,Bianca Barros,-22.7625689,-43.5131631
24920390,Larissa Câmara,-22.9339527,-42.8245961
28080745,Murilo Monteiro,-21.7508499,-41.2654636
21041420,Nathan Moura,-22.8830377,-43.2457507
28908730,Nicolas Carvalho,-22.8869007,-42.0266493
20911356,Yan Marques,-22.8777248,-43.2229572
28620200,Davi Miguel Rezende,-22.3099606,-42.5388713
24325140,Laura Melo,-22.8826897,-43.0403459
23903150,Alícia Siqueira,-23.0045561,-44.3175649
24921250,Ana Santos,-22.9339527,-42.8245961
27343260,Renan Nogueira,-22.5584814,-44.1626034
27288022,Beatriz Vargas,-22.46496,-44.0936543
24904420,Mariane Fogaça,-22.9076873,-42.7945256
20511001,Luiz Miguel Novaes,-22.9228961,-43.2361332
23520704,Aylla Cavalcanti,-22.9196515,-43.6843877
24808432,Lavínia Cirino,-22.7604209,-42.864539
25230570,João Pedro Siqueira,-22.679278,-43.2879081
21555030,Joaquim da Paz,-22.854762,-43.3516765
21765640,Luiz Miguel Pastor,-22.8952921,-43.439006
27537130,João Gabriel Ribeiro,-22.4709659,-44.4513347
23916140,Ravy Carvalho,-23.0113523,-44.2192395
22461080,Luiz Felipe da Rosa,-22.9617096,-43.217307
26140453,Theodoro Castro,-22.7389006,-43.4253485
25902815,Emanuel Sousa,-22.6,-43.016667
27143430,Bernardo Cavalcanti,-22.503015,-43.8171843
21042007,Pedro Miguel Duarte,-22.8574971,-43.2430137
24830124,Maria Vitória da Mota,-22.7095402,-42.8897378
21840503,Francisco Rezende,-22.8721888,-43.4748393
26157420,Samuel Fogaça,-22.7125072,-43.4015816
24422100,Brenda Fogaça,-22.8352329,-43.0335435
25045300,Bruno Costa,-22.7210571,-43.3136514
25570245,Davi Lucas Azevedo,-22.7733474,-43.3538188
25985010,Valentina Martins,-22.4169605,-42.9756016
23898167,Ana Laura Azevedo,-22.8718406,-43.6243053
24808556,José Siqueira,-22.7798383,-42.8600635
21831005,Helena Porto,-22.8758503,-43.4871891
26115270,Léo Fonseca,-22.7454022,-43.3875382
26086445,João Pedro Cardoso,-22.718445,-43.5305281
27286000,Nicolas Vargas,-22.4773342,-44.059949
23085107,Marina Rocha,-22.8941969,-43.536044
21932796,Lorena Borges,-22.9269305,-43.6034886
26375360,Aurora das Neves,-22.738059,-43.5784165
21920346,Diogo Almeida,-22.7982172,-43.1984349
24727012,Rafaela Melo,-22.7704373,-42.9560563
25904520,Nina Souza,-22.6566022,-43.0398345
24436440,Rebeca Leão,-22.8153988,-43.0735512
26298626,Augusto Andrade,-22.852393,-43.6111323
27321760,Joana Costa,-23.4282402,-46.5354262
21043470,Joaquim Nunes,-22.8620562,-43.2758508
23013045,Ayla Marques,-22.8979474,-43.5333319
26110244,Maria Júlia Peixoto,-22.7469406,-43.361366
26380300,Yuri Ramos,-22.7136542,-43.5431324
27267112,Valentina da Costa,-22.5328528,-44.1256203
24720415,Cecília Pereira,-22.8176732,-42.9823343
28906400,Matheus da Rocha,-22.8660497,-41.9944286
23090650,Lunna da Conceição,-22.8727131,-43.5679842
22451320,Maria Flor Pastor,-22.9840941,-43.2418048
23898460,Luiz Fernando Costa,-22.8200222,-43.6534021
26010110,Igor Castro,-22.7595662,-43.416263
28083610,Ana Laura da Costa,-21.7317001,-41.3096561
21941630,Lorenzo Andrade,-22.811262,-43.2269366
24715226,Bryan Pimenta,-22.8272883,-43.0637646
20220240,Kaique Mendonça,-22.8993179,-43.2016664
21371435,Clarice Barbosa,-22.855042,-43.3221401
24420430,João Siqueira,-22.8367819,-43.0458151
25960480,Giovanna Rocha,-22.4445256,-42.9875591
22452500,Valentim Aragão,-22.995438,-43.2366494
23020020,Julia da Paz,-22.9703283,-43.5461626
26085023,Asafe Albuquerque,-22.7240182,-43.5378606
20261040,Renan Teixeira,-22.9227278,-43.2111616
21842535,Carolina Macedo,-22.8758503,-43.4871891
28635360,Ana Julia da Paz,-22.2345414,-42.5173795
23078350,Luiz Felipe Costa,-22.8806526,-43.6135412
21236050,Valentina Vieira,-22.8379806,-43.3290181
24723110,Luiz Felipe da Rosa,-22.8150515,-42.9472522
27143500,Eduardo Andrade,-22.5132993,-43.8065016
24840436,Benicio Ramos,-22.7058376,-42.8058443
21760480,Isaque Vieira,-22.8932203,-43.417
21010780,Maria Eduarda Brito,-22.8184513,-43.3030143
21531700,Milena Camargo,-22.8733346,-43.2774161
20715150,Davi Luiz Nogueira,-22.9027463,-43.2684052
21941250,Sofia Montenegro,-22.8148308,-43.213128
27214230,Ana Sales,-22.4946676,-44.07048
28615110,Josué Pimenta,-22.3054627,-42.5140198
25560002,João Vitor Rocha,-22.772296,-43.3632538
27541100,João Miguel Cunha,-22.4658328,-44.4390327
26540006,Sabrina Ferreira,-22.8067006,-43.4018998
24857500,Clara Castro,-22.7540045,-42.9397756
25060194,Ryan Campos,-22.7685264,-43.2916693
23020070,Matheus Rocha,-22.9946472,-43.5388443
26130650,Beatriz Sousa,-22.7621441,-43.4142614
28615236,Isadora Albuquerque,-22.3334414,-42.487186
26298518,Theodoro Pereira,-22.8577569,-43.5980783
24410520,Diogo Nogueira,-22.8650942,-43.0687954
25230506,Paulo Guerra,-22.6455737,-43.3149785
26115788,João Felipe Vasconcelos,-22.7435069,-43.3833228
22723427,Enrico da Mata,-22.9230494,-43.3739788
26127160,Henry Gabriel Rodrigues,-22.7645391,-43.3996264
24722190,Larissa Costela,-22.78426,-42.9613106
22451263,Davi Miguel da Rosa,-22.9760044,-43.2285147
27135270,Henrique Cunha,-22.4712236,-43.813196
26270040,Yan Moraes,-22.7742757,-43.5124234
21930446,Olivia Gonçalves,-22.8167693,-43.1868891
26480120,Luana Martins,-22.6616396,-43.5835091
27321520,Amanda Rodrigues,-22.5209749,-44.1884458
27347450,Vinícius da Mota,-22.5477195,-44.1809244
25225169,Davi Lucca Sampaio,-22.71583,-43.2618217
27333180,Zoe Aragão,-22.5495871,-44.1257312
24415600,Enzo Gabriel Barros,-22.8359578,-43.065825
26521170,Manuela Santos,-22.8098494,-43.4193916
25615260,Luan Caldeira,-22.4928487,-43.1512869
24457110,Henry da Cruz,-22.808727,-43.0097511
26260375,Kevin Fonseca,-22.7589585,-43.4771294
26143425,Lucca Ribeiro,-22.7289163,-43.4238142
28625740,Bernardo Rodrigues,-22.2712853,-42.5367047
27971345,Otávio da Cunha,-22.3212124,-41.7505451
25070330,Eloá Fernandes,-22.7891004,-43.3087833
26089445,Vicente Fernandes,-22.6996515,-43.5150161
20250053,Henrique Barbosa,-22.913895,-43.2040963
26262485,Valentim Almeida,-22.7529821,-43.4865101
28910465,Maria Flor Freitas,-22.8837955,-42.0348669
27310020,José Pedro Campos,-22.5471218,-44.1638889
24430680,Luan Sampaio,-22.827,-43.0656200894
22725300,Bernardo Casa Grande,-22.9096836,-43.3806877
28615410,Manuella Viana,-22.3239913,-42.5239884
24930340,Rebeca Pastor,-22.9250582,-42.8836965
24422730,Marcelo da Paz,-22.8188159,-43.0226281
22080041,Ana Carolina Cassiano,-22.9697777,-43.1868592
25964300,Beatriz da Rosa,-22.4259264,-42.9812436
28615456,Dom Peixoto,-22.3334414,-42.487186
23020350,Isabela Ferreira,-23.063409,-43.5658345
26298641,Agatha Mendes,-22.852393,-43.6111323
27286570,Alice Sampaio,-22.4641389,-44.0613464
26140390,Mariah Cirino,-22.7414089,-43.4254872
21540780,Pietra Gomes,-22.8649868,-43.3355558
24421520,Juliana Lima,-22.8301154,-43.0386402
24855196,Felipe Jesus,-22.7749824,-42.9161467
24934425,Ravy Siqueira,-22.960815,-42.9459644
21932797,Benjamim Sales,-22.9256145,-43.6036901
26110178,Valentina Garcia,-22.74107,-43.3769442
26262005,Eloá Mendes,-22.7466393,-43.4860479
22753140,Olívia Mendes,-22.9781176,-43.324021
26510830,Catarina Jesus,-22.8142815,-43.4223839
25900865,Mariah Teixeira,-22.6566022,-43.0398345
20730234,Isabela Novais,-22.895332,-43.2957776
25900553,Sara Guerra,-22.5911436,-43.0431682
24130150,Juan Machado,-22.8801906,-43.0965224
23095410,Maitê Monteiro,-22.8690727,-43.5582
25716150,Maria Luiza Aparecida,-22.4908542,-43.1626077
26545173,Sarah Costa,-22.8164727,-43.4102319
26281380,Emanuella Cavalcante,-22.7423357,-43.4706661
26022360,Alexia da Conceição,-22.7260434,-43.4543889
24130190,Pedro Miguel Araújo,-22.8785168,-43.0924909
25750592,Maria Helena Fonseca,-22.3372547,-43.1392398
23085578,Josué Rodrigues,-22.9035842,-43.5662438
26535660,Caroline Gomes,-22.8098494,-43.4193916
23595065,Jade Souza,-22.9283079,-43.6538059
25040320,Maria Flor Abreu,-22.6155676,-43.2835744
23015220,Diego Oliveira,-22.9102296,-43.5406972
25510050,Maysa da Conceição,-22.7866293,-43.3815357
25243190,Agatha Sampaio,-22.6671192,-43.299788
27279266,Nicole Rodrigues,-22.4901061,-44.1071143
24923125,Luigi Teixeira,-22.9339527,-42.8245961
26010140,Ester Silva,-22.7638005,-43.4160896
24808076,Davi Souza,-22.7578458,-42.8661524
22753150,Agatha Pires,-22.986725,-43.3055003
21241160,Melina Freitas,-22.8155271,-43.3097807
25086012,Isis Albuquerque,-22.7862985,-43.3053106
25630020,Ian Rocha,-22.5270611,-43.1626063
26125020,Vinicius Moura,-22.7363792,-43.4030777
22725802,Ian Caldeira,-22.883958,-43.4312849
25243063,Diego Fernandes,-22.7862985,-43.3053106
25065188,Juliana da Rosa,-22.7862985,-43.3053106
26420039,Mariana Machado,-22.7001726,-43.6327326
21010746,Theodoro Vasconcelos,-22.8184513,-43.3030143
20780120,Mirella Gomes,-22.9027916,-43.2727957
27931121,Giovanna Vargas,-22.4022149,-41.8344273
25225656,Anthony Cassiano,-22.6984001,-43.2670538
26255130,Luiz Fernando Brito,-22.7561319,-43.4607419
28616230,Isabela Araújo,-22.2934341,-42.4994564
28616255,Alícia Martins,-22.2940245,-42.5172567
27283200,Clara Ribeiro,-22.4980666,-44.0905167
22753073,Luiz Felipe Barros,-22.989169,-43.3205363
28611180,Vicente Jesus,-22.2835948,-42.5188109
24940250,Aurora Cavalcante,-22.9473722,-42.9124955
22713511,Alícia Rios,-22.9681736,-43.3907025
24726085,Melissa Novais,-22.769987,-42.9661148
21530050,Fernando Montenegro,-22.8301033,-43.3517443
24460070,Heloísa Rios,-22.8272883,-43.0637646
20771595,Gael Henrique Fogaça,-22.8816985,-43.2685758
27925372,Luiz Miguel Cunha,-22.4022149,-41.8344273
27276450,Maria Eduarda Novaes,-22.4958981,-44.141168
21044610,Isaque Carvalho,-22.8559242,-43.2452502
23934525,Josué Pinto,-22.9699225,-44.3047382
24920430,Bárbara Camargo,-22.9339527,-42.8245961
27525666,Cecilia Vasconcelos,-22.477794,-44.5030606
28635563,Maria Luiza Souza,-22.2229253,-42.5208455
24916125,Sophia da Paz,-22.9339527,-42.8245961
24935275,Caio Novaes,-22.9566767,-42.956293
27310480,Maria Júlia da Cunha,-22.5111099,-44.2012804
25730016,Théo Oliveira,-22.5112498,-43.1779306
23540140,Maitê Sales,-22.9702498,-43.6959048
20780070,Valentina Gonçalves,-22.9018284,-43.2733929
24412110,Ana Vitória Oliveira,-22.8495723,-43.0764977
27960104,Thales Silveira,-22.3505765,-41.7730858
23015078,Arthur Gabriel Araújo,-22.9102699,-43.569201
23530140,Melina Azevedo,-22.9674264,-43.7056394
27135480,Mirella Lima,-22.4689611,-43.8229689
26130361,Mirella da Paz,-22.7648767,-43.4123074
24723660,Ana Beatriz Costela,-22.8249527,-42.9126999
26021040,Ana Lívia Montenegro,-22.7316637,-43.4444992
26086010,Vitória Fonseca,-22.725323,-43.5177879
24846050,Emanuelly Nascimento,-22.823423,-42.7735556
27150375,Nicole Monteiro,-22.480774,-43.8276419
24440690,Thomas Barbosa,-22.8237116,-43.0552232
24913445,Ravi Lucca Moraes,-22.9173877,-42.8479474
27971226,Isabela Barbosa,-22.31485,-41.7556709
21930520,Yuri Brito,-22.7937743,-43.209771
26280370,Maria Luiza Mendonça,-22.7438246,-43.4826895
27347020,Clara da Costa,-22.5477195,-44.1809244
25231260,Mathias da Cruz,-22.6910094,-43.2967099
20715210,Gabriela Pacheco,-22.9143724,-43.2669479
25710167,Thomas Siqueira,-22.4952969,-43.1432244
26113575,Ravy Camargo,-22.7558828,-43.3954471
23935100,Théo Leão,-22.9579282,-44.2912295
21520660,Calebe Cardoso,-22.8359845,-43.3030699
24944584,Ágatha Sales,-22.9473722,-42.9124955
21830706,Laura da Rosa,-22.8758503,-43.4871891
26086375,Benjamin Fernandes,-22.7221072,-43.5235914
24815420,Theodoro Oliveira,-22.7295947,-42.8510544
23075085,Isadora Silva,-22.8782161,-43.5910328
26115550,Rodrigo Borges,-22.7366596,-43.3904272
22260201,Larissa Sales,-22.9501581,-43.1842218
22451330,Ana Lívia Rezende,-22.9866788,-43.2508054
24921180,Lorena Cavalcanti,-22.9339527,-42.8245961
25900808,Mariana Montenegro,-22.6566022,-43.0398345
24130020,Lara Vargas,-22.8798565,-43.1050506
21530000,João Pedro Lopes,-22.8458788,-43.3789718
25042390,Nina Gonçalves,-22.7412345,-43.3309978
27960268,Nina Pimenta,-22.3505765,-41.7730858
25725510,Enrico Oliveira,-22.4646587,-43.2426169
24140385,Valentina Pastor,-22.8750569,-43.0504927
24460110,Júlia Correia,-22.8272883,-43.0637646
27286370,João Guilherme Barbosa,-22.5097248,-44.0641482
27930076,Sophie Ramos,-22.4052774,-41.8112073
24921050,Gabriela Porto,-22.9339527,-42.8245961
23078300,Rafael Peixoto,-22.9035842,-43.5662438
26032340,Hadassa Santos,-22.7266786,-43.4752721
26110170,Joaquim Farias,-22.7554276,-43.363437
24917270,Bruno Jesus,-22.9339527,-42.8245961
21010650,Maria Júlia Pacheco,-22.8071152,-43.3018285
25725560,Davi Vieira,-22.4576642,-43.2394805
24315156,Pietro Andrade,-22.8858975,-43.1152211
24913265,Nicole Abreu,-22.9173877,-42.8479474
27343050,Maria Helena Monteiro,-22.5584952,-44.168467
24925355,Emanuella da Luz,-22.9339527,-42.8245961
26088105,Lucca Moreira,-22.7151976,-43.5391907
24141600,Lorena Caldeira,-22.8727669,-43.0424085
27966624,Sofia Melo,-22.301358,-41.7058833
26011500,Eduarda da Cruz,-22.7394088,-43.4339194
26225780,Diego Ferreira,-22.7681702,-43.4304171
27936150,Ana Lívia Nascimento,-22.3944774,-41.800482
23894188,João Azevedo,-22.7530802,-43.7159011
21665180,Vitor Hugo Moraes,-22.8337251,-43.3826625
25211250,Thales Moraes,-22.6751188,-43.2455461
20251010,Pedro Henrique Viana,-22.9250147,-43.2061592
27321680,Davi Luiz Andrade,-22.5221099,-44.1850762
24944525,Mateus Alves,-22.9473722,-42.9124955
21941720,Maitê Lopes,-22.811262,-43.2269366
26290478,Maria Júlia Rocha,-22.7565843,-43.5294454
24933235,Lara Vieira,-22.9707679,-42.9099597
26010270,Isadora Cavalcante,-22.754679,-43.4169513
25581141,Davi Luiz Moraes,-22.7889351,-43.3501185
20771005,Manuella Almeida,-22.8867075,-43.2877877
21645494,Jade Viana,-22.8393288,-43.3980294
27337090,Nicole Farias,-22.5317763,-44.153554
21941830,Natália Viana,-22.8120275,-43.1456475
26089395,Benicio Vargas,-22.7026062,-43.5177381
25725729,Letícia Freitas,-22.4297551,-43.157516
21521350,Luiz Miguel Moura,-22.8167881,-43.3514867
27534200,Kaique Melo,-22.4540321,-44.4418013
28625310,Olivia Albuquerque,-22.2887261,-42.5340796
25970290,Isadora Nogueira,-22.3897497,-42.9974405
26163390,Maysa Fonseca,-22.7201964,-43.393911
26375180,João Lucas Silva,-22.7456254,-43.627185
26298054,Theodoro Jesus,-22.8180481,-43.6095777
26255158,Zoe Andrade,-22.7624944,-43.4557212
21032970,Diogo Silva,-22.8660977,-43.2556026
24715280,Beatriz Aparecida,-22.8061643,-42.9917551
25056060,Levi Pacheco,-22.7676119,-43.2853818
22450130,José Miguel Pereira,-22.9845417,-43.2324366
23078540,Natália Castro,-22.8528466,-43.5349404
22451270,Benjamim Macedo,-22.9830385,-43.2471412
24813330,Lívia Brito,-22.7452019,-42.8937131
23088220,Josué da Conceição,-22.888011,-43.5500368
21021400,Yago Aparecida,-22.8454539,-43.2662774
21930370,Luiz Otávio Freitas,-22.8172599,-43.1815697
24715460,Bárbara Barbosa,-22.8019264,-42.9887729
25974490,Dante Novais,-22.4169605,-42.9756016
26086210,Ester Cunha,-22.7201738,-43.5246361
21371610,Luna Cardoso,-22.844635,-43.3321377
21380520,Maria Alice Fonseca,-22.8426941,-43.3368708
25953030,Apollo da Mata,-22.4107643,-42.9660989
21050534,Isaac Monteiro,-22.8731603,-43.2628504
26290366,Ana Liz Silva,-22.7565843,-43.5294454
23932470,Nicolas Moura,-22.9799502,-44.2981813
24450680,Valentim Rezende,-22.8205789,-43.0212241
24717070,Mathias Machado,-22.8058433,-43.002495
28634020,Luísa Andrade,-22.2254654,-42.5236207
26292315,Mariane Melo,-22.7598715,-43.5538851
27930370,Fernando Silva,-22.4043796,-41.8129721
26515110,Valentim Sales,-22.8098494,-43.4193916
21011040,Théo Cavalcante,-22.8175167,-43.2780141
23931430,Vinicius Lopes,-22.9880453,-44.3055509
20755220,Sabrina Correia,-22.8865076,-43.3006087
24716651,Maria Cecília Leão,-22.8272883,-43.0637646
26110310,Allana Martins,-22.7481749,-43.3709939
27930561,Manuela Peixoto,-22.4052774,-41.8112073
21235060,Samuel Cirino,-22.8445747,-43.3298933
28905260,Eloah Vasconcelos,-22.8957766,-42.0463955
26381767,Emanuelly Mendonça,-22.6986207,-43.5426687
22730380,Benjamim Gonçalves,-22.9171681,-43.3654335
24933575,Heloisa Azevedo,-22.966942,-42.9234911
20710190,Vitória Andrade,-22.9097913,-43.2730158
24346106,Alexia Sá,-22.9561305,-43.0291246
28630284,Melissa Brito,-22.2887261,-42.5340796
24910110,Lívia da Costa,-22.9339527,-42.8245961
24416160,Otávio Brito,-22.840763,-43.0783994
26526050,Ana Carolina da Rosa,-22.8070694,-43.4204358
24931485,João Guilherme Montenegro,-22.9250582,-42.8836965
24800345,Sarah das Neves,-22.7570025,-42.8643167
27335480,Hadassa Gonçalves,-22.5193886,-44.1132695
25585550,Henrique Rios,-22.7887526,-43.3301431
28060201,Alexandre Souza,-21.7626682,-41.3184501
20521230,Gabriel Costa,-22.9303652,-43.2318752
26010175,Olívia Jesus,-22.7561319,-43.4607419
24932625,Allana das Neves,-22.9566767,-42.956293
20510240,Emilly Cirino,-22.9354355,-43.2391337
21046235,Joaquim Pinto,-22.8697943,-43.2403098
24933530,Anna Liz Almeida,-22.9631807,-42.9316025
21831300,Bella Nogueira,-22.8742263,-43.4685442
25576025,Ágatha Moreira,-22.7755901,-43.3463348
20240060,Matheus Correia,-22.8510452,-43.5390177
27971681,Rafael Nogueira,-22.31485,-41.7556709
26276240,Murilo Moura,-22.7525786,-43.5074665
22750700,Joana Rios,-22.9270935,-43.6280515
23914490,Catarina Almeida,-22.9999242,-44.2336984
24910600,Catarina Correia,-22.8902054,-42.8540403
28085590,Leandro Nogueira,-21.735063,-41.3123888
26255155,Bruna Cardoso,-22.7611783,-43.4575552
27961834,Théo Correia,-22.3505765,-41.7730858
25875990,Luigi Duarte,-22.0234075,-43.3463577
21770107,Josué Marques,-22.8817156,-43.4229701
25042140,Camila Ramos,-22.6274146,-43.2818766
21010075,Melina Silva,-22.8147963,-43.2935407
24915405,Danilo Câmara,-22.9339527,-42.8245961
26260420,Mateus Sá,-22.7568221,-43.4790704
26292132,Maria Sophia Sampaio,-22.7714518,-43.553354
23094350,Luna Novaes,-22.8725434,-43.5224977
25959155,Gael Barbosa,-22.4474787,-42.9794429
23895163,Ana Sophia da Paz,-22.7469171,-43.7014734
27410160,Thales Garcia,-22.412375,-44.2608812
21840150,Rebeca Oliveira,-22.8742263,-43.4685442
24710370,Matteo Barbosa,-22.8238725,-43.004171
21532260,Pietro Sampaio,-22.8217219,-43.3519788
24808028,Gabrielly Dias,-22.760819,-42.8613509
23898087,Anthony Gabriel Novais,-22.8105453,-43.6385743
27540440,Mateus Viana,-22.4539597,-44.4151553
28060534,Cecilia Silva,-21.7293481,-41.3382021
24927430,Rafael Nascimento,-22.9339527,-42.8245961
21842490,Heloísa Vieira,-22.8702447,-43.4754536
24800153,João Pinto,-22.7447257,-42.8573894
25725018,Marina Cavalcante,-22.3916668,-43.2328033
26279045,Gabrielly Lima,-22.7439487,-43.5246361
22710112,Benjamin Azevedo,-22.9230494,-43.3739788
26021530,Isaac Gomes,-22.7183549,-43.4371028
24944065,Miguel da Rocha,-22.9473722,-42.9124955
24999899,Heitor Cardoso,-22.9339527,-42.8245961
28633275,Kamilly Oliveira,-22.247825,-42.5265778
26023120,Elisa Moura,-22.7134169,-43.465045
23520282,Marcos Vinicius Pinto,-22.9201336,-43.6389261
24800638,Bárbara da Cunha,-22.7255323,-42.8571176
27964073,Dom Rodrigues,-22.3374405,-41.7531826
22620160,Luna Correia,-23.0135439,-43.2976274
26291401,Bruno Leão,-22.7761798,-43.5505933
25956315,Bianca Cunha,-22.428738,-42.9660397
25973130,Yago Borges,-22.3720924,-42.9954569
25585810,Luna Aragão,-22.7977764,-43.3349483
24910065,Sophie Aragão,-22.9339527,-42.8245961
24912660,Agatha Machado,-22.9173877,-42.8479474
24812384,Diego da Luz,-22.7572364,-42.8849376
21535200,Mariane Nascimento,-22.8160345,-43.3367903
23510385,Sophia Leão,-22.9196515,-43.6843877
24904255,Carolina Leão,-22.9339527,-42.8245961
21211260,Felipe Macedo,-22.8396205,-43.3095207
23093170,Arthur Gabriel Novais,-22.879654,-43.5371642
25240514,Emanuella Araújo,-22.644087,-43.2980711
23915040,Melissa Cavalcante,-23.0047983,-44.2318973
21531050,Ana Cecília Dias,-22.827364,-43.3461908
23906260,Maitê Moura,-22.9997172,-44.3042856
26413180,Benjamim Rezende,-22.699306,-43.6275688
24920505,Henry Câmara,-22.9339527,-42.8245961
26285200,Ana Luiza Freitas,-22.7493942,-43.4555604
26225270,Natália Almeida,-22.76494,-43.437085
22723002,Luiza Moreira,-22.9230494,-43.3739788
26089250,Anna Liz Pires,-22.689444,-43.512266
27963512,Rodrigo Moura,-22.3374405,-41.7531826
21910160,Bella Alves,-22.7990052,-43.1780448
27430080,Hadassa Costela,-22.4055098,-44.2581795
24141005,Luan Alves,-22.8823189,-43.0783403
27534030,Maria Eduarda Pinto,-22.4504579,-44.4370095
23094450,Isabelly Azevedo,-22.8718119,-43.5146916
22730510,Isaac Nascimento,-22.9071958,-43.3866839
28633730,Sofia Casa Grande,-22.2385701,-42.5362276
27336640,Augusto Dias,-22.5555437,-44.1178977
24937410,Vitor Hugo Rodrigues,-22.9566767,-42.956293
28920190,Henry Gabriel Barbosa,-22.8365706,-42.0280923
26083350,Ester Vasconcelos,-22.7409027,-43.5124924
23098034,João Lucas Cassiano,-22.8649646,-43.470906
26545191,Elisa Abreu,-22.8067006,-43.4018998
23093702,Danilo Teixeira,-22.8799096,-43.535509
26089140,Leandro Moreira,-22.7009326,-43.521764
24802180,Eduarda Sampaio,-22.7175163,-42.8187608
27961078,Marina Fonseca,-22.3836705,-41.7827461
26022300,Josué Jesus,-22.7278811,-43.4578586
24913730,Otávio Garcia,-22.9135317,-42.8278545
26110300,Maitê Viana,-22.7552732,-43.3689779
24922575,Igor Abreu,-22.9339527,-42.8245961
24919580,João Vitor Melo,-22.9339527,-42.8245961
27525388,Ryan Câmara,-22.4751648,-44.4963113
25050380,André Nogueira,-22.7501213,-43.3004057
22723515,Vitor Hugo Rios,-22.9252393,-43.4268576
27310280,Pietro Vasconcelos,-22.5407411,-44.1754761
27278500,Gustavo Caldeira,-22.5192038,-44.1344908
24421130,Sabrina Sá,-22.8318647,-43.0452926
25230490,Ísis Rocha,-22.6455737,-43.3149785
23075247,Theo da Costa,-22.8832343,-43.5706723
24808204,Emanuel Viana,-22.7502206,-42.8656773
22470010,Sabrina Costa,-22.9669818,-43.2183215
25570381,Enzo Gabriel Carvalho,-22.7648688,-43.3492807
27935340,Milena Porto,-22.3863873,-41.793142
21545410,Enrico Costela,-22.833433,-43.3451693
26535050,Ana Vitória Mendes,-22.79584,-43.4126731
21240760,Marina da Paz,-22.9068467,-43.1728965
27947650,João Gabriel da Rocha,-22.3621015,-41.794225
26280315,Augusto Vasconcelos,-22.7385382,-43.4896701
26084290,Maria Eduarda Silveira,-22.7364676,-43.5273408
25975075,Ana Laura Martins,-22.4200684,-42.9518025
21941594,Daniel da Costa,-22.8632711,-43.2301673
25213310,Kevin das Neves,-22.6617114,-43.2739077
23530230,Pedro Henrique Câmara,-22.9834249,-43.6860755
26323526,Lucas Gabriel Caldeira,-22.723715,-43.559893
28920003,João Felipe Nascimento,-22.8459862,-42.0307686
26285478,Elisa Rios,-22.7471225,-43.452411
20735290,Joaquim das Neves,-22.9007291,-43.2887583
26277301,Danilo da Cunha,-22.7604965,-43.5117225
21555580,Clara Porto,-22.8571254,-43.3685065
26163450,Fernando Costela,-22.7223721,-43.3860663
24802240,Ana Luiza Cavalcanti,-22.7191891,-42.8256031
21550340,Camila Jesus,-22.8617271,-43.3533348
24840448,Pedro Lucas da Paz,-22.7118357,-42.8070606
26220279,Asafe Peixoto,-22.7566332,-43.4343748
28915310,Gael Lopes,-22.8792246,-42.0241442
28615324,Cauã Carvalho,-22.3664244,-42.5456235
